           1   8.1489997529166658     
           2   8.1589532634755724     
           3   8.1527784152971403     
           4   8.1583680551246207     
           5   8.1592131407188244     
           6   8.1575473337267876     
           7   8.1578584789771380     
           8   8.1478645564155077     
           9   8.1639663795595734     
          10   8.1495280078223686     
          11   8.1442221110942601     
          12   8.1674585849798778     
          13   8.1500790555077174     
          14   8.1564298763482075     
          15   8.1485968949839958     
          16   8.1602075905926963     
          17   8.1720024045367072     
          18   8.1510076140569936     
          19   8.1516057114509408     
          20   8.1608116839130016     
          21   8.1626280756872429     
          22   8.1486082829626607     
          23   8.1590398375170334     
          24   8.1519081391018062     
          25   8.1554539483255439     
          26   8.1615145506902618     
          27   8.1595230345944483     
          28   8.1483964169547480     
          29   8.1586776454423866     
          30   8.1595596306577249     
          31   8.1513463366294445     
          32   8.1552350509621192     
          33   8.1442679513909670     
          34   8.1713656132996757     
          35   8.1694288099417545     
          36   8.1555368389310843     
          37   8.1478912066890157     
          38   8.1526612014233333     
          39   8.1629380320417422     
          40   8.1558343134461975     
          41   8.1513561414324531     
          42   8.1694611863929740     
          43   8.1496173979899513     
          44   8.1516795391103187     
          45   8.1470244244201240     
          46   8.1600908844118667     
          47   8.1560917688459735     
          48   8.1713880466411606     
          49   8.1550993587115581     
          50   8.1550329880751260     
          51   8.1707934426798374     
          52   8.1592821280714816     
          53   8.1728064621183503     
          54   8.1482857933994719     
          55   8.1616860452689934     
          56   8.1519029705100561     
          57   8.1624254963827152     
          58   8.1614905536941560     
          59   8.1515367541223522     
          60   8.1418664250743031 
