           1           1  0.18350911398530217     
           1           2  0.32478358232750615     
           1           3 -0.38103296979883622     
           2           1   4.8773283876500373E-002
           2           2  0.19084215868974469     
           2           3 -0.49646295109412786     
           3           1  0.10533414142459835     
           3           2  0.46063144484908586     
           3           3 -0.25156573940946786     
           4           1 -0.15299166936722641     
           4           2  0.20759987864741544     
           4           3 -0.46843872680878595     
           5           1 -0.27361345997928799     
           5           2   2.1816793823944598E-002
           5           3 -0.45780726792099374     
           6           1  0.14704679454004915     
           6           2  -6.6397565888057647E-003
           6           3 -0.51433042624364089     
           7           1   3.6012380625749622E-002
           7           2 -0.17420116211961678     
           7           3 -0.49871768478899353     
           8           1 -0.18300899314532934     
           8           2 -0.16216696868122069     
           8           3 -0.46991114512254922     
           9           1  0.36905221254552850     
           9           2  0.38106478817088768     
           9           3  -4.0832100795409505E-003
