           1           4   1.6984276474148147E-003
           2           4  -7.9592084648117747E-003
           3           4 -0.14027448726989236     
           4           4 -0.44497394571864862     
           5           4  0.50122668961359262     
           6           4  -7.3217785216300041E-004
           7           4  0.16159461978047318     
           8           4   1.1324021276458024E-003
           9           4   8.7417434781717797E-005
          10           4  -5.6402219950356606E-003
          11           4   1.3620162050115053E-003
          13           4  0.25682874874264261     
          14           4   2.2450143360633348E-002
          15           4  -3.4747405683088164E-002
          16           4  -9.1637193996773419E-002
          18           4   6.9762703244387507E-003
          19           4  -2.8992592785059817E-003
          20           4   2.3530650116191005E-002
          21           4  -9.6165096242665192E-003
          22           4  -7.7557229302696762E-002
          24           4  -1.3405292934878918E-002
          25           4   2.4050032794392304E-004
          26           4  -4.1264966478909836E-002
          27           4  -2.4841007925601498E-003
          28           4   6.0679746453268971E-002
          30           4   6.4302235181694966E-003
          31           4  -1.4901826342405774E-003
          32           4   7.4844546789093386E-002
          33           4   6.3799239928155373E-003
          34           4  -1.0734513132152590E-002
          35           4  -4.9161838412429518E-004
          36           4  -2.3040413226474432E-002
          37           4  -1.0044159224803888E-003
          38           4  -1.9413452888045350E-002
          40           4   7.5404837834500420E-004
          41           4  0.82085055592396827     
          42           4   1.0846669677706880E-003
          43           4  -1.0375728163454341     
          45           4   3.0653787002637664E-004
          46           4  -5.6866149757902190E-002
          48           4  -2.0959266261001718E-004
          49           4  -3.1166219240142089E-002
          50           4   2.5011537258301437E-003
          51           4   9.8715478322444154E-003
          52           4  -8.2891258932672601E-003
          53           4  -3.4489537699891569E-003
          54           4  -2.5680600015080341E-002
          55           4   5.0849187257062719E-003
          56           4  -1.2324070120219180E-003
          57           4   5.2535502789560458E-003
          58           4  -3.0636305887548256E-003
          59           4   1.2772938762622971E-004
          60           4  -3.9669447490327647E-003
          61           4 -0.74647063316401963     
          63           4  -9.5173517165231258E-005
          64           4   8.0059718003551768E-003
          65           4  -5.3840643874975530E-002
          66           4  -1.9548364870175202E-003
          68           4  -6.9705731829995165E-003
          69           4  -1.4678374309711152E-003
          70           4   1.0504522982704833E-002
          71           4   1.4318020145911870E-003
          72           4  -1.4367978923119252E-003
          73           4  -3.3984715651261710E-004
          74           4 -0.32251652676861653     
