           1           1  -1.1335371421558136     
           2           1   1.3911763677121720     
           3           1  0.35600894637930375     
           4           1 -0.86199265090935029     
           5           1   7.3107790685896928E-002
           6           1   1.1712210324996166     
           7           1 -0.42017143303530458     
           8           1  -7.7327828167654711E-002
           9           1  0.86662617594617386     
          10           1 -0.11508918958555903     
          11           1   1.1284064098584241     
          12           1 -0.72628001942554943     
          13           1 -0.56354481603469253     
          14           1  0.11552964637169545     
          15           1   2.3255324927712422E-002
          16           1  0.24210084553798164     
          17           1 -0.19380744177062839     
          18           1 -0.14752910102269995     
          19           1 -0.17581985111927462     
          20           1 -0.25781077217068926     
          21           1 -0.16924847664980494     
          22           1   9.6830563781840143E-002
          23           1   6.6405681214002366E-002
          24           1   6.4308329392321256E-002
          25           1  0.22407340071006593     
          26           1  -9.9039552583601240E-003
          27           1   6.2722785871322326E-003
          28           1   3.3575456726939332E-002
          29           1   4.3461956170801397E-002
          30           1  -5.7895458440925626E-002
          31           1   1.5171801166042578E-002
          32           1  -1.6329495469016190E-002
          33           1  -1.3298530338305323     
          34           1  0.37483514153834696     
          35           1  -1.0025187098550588     
          36           1  0.24080502506566054     
          37           1 -0.14614354028108906     
          38           1  0.35895781719965481     
          39           1 -0.13501601890921100     
          40           1 -0.11251565020924383     
          41           1  -7.9684486452258688E-003
          42           1   5.9599965552399270E-002
          43           1   7.3233130643206149E-002
          44           1  -1.1872544660638307E-002
          45           1   8.0212007918810686E-003
          46           1  -3.1605603575500685E-002
          47           1  -4.6407613812217349E-002
          48           1   4.3342085986201498E-002
          49           1  -2.0134430890865314E-002
          50           1 -0.11003661636970243     
          51           1  -5.8569721691932768E-003
          52           1   1.9487901158286400E-002
          53           1  0.10791421969927845     
          54           1 -0.17352835199933286     
          55           1   4.4871815534824708E-002
          56           1  -1.1570236975058046E-002
          57           1   6.1595338615192258E-003
          58           1  -6.2232289043724298E-002
          59           1  0.11846895188334745     
          60           1  -5.2556244963457135E-002
