   280.036052     0.006775
   280.100614     0.004448
   280.165177     0.002122
   280.229740     0.003276
   280.294303     0.005233
   280.358865     0.005292
   280.423428     0.003268
   280.487991     0.002064
   280.552554     0.003733
   280.617117     0.005361
   280.681679     0.006292
   280.746242     0.007222
   280.810805     0.006873
   280.875368     0.005976
   280.939931     0.005188
   281.004493     0.004596
   281.069056     0.004004
   281.133619     0.002930
   281.198182     0.001840
   281.262744     0.002358
   281.327307     0.003117
   281.391870     0.005509
   281.456433     0.009043
   281.520996     0.012412
   281.585558     0.013423
   281.650121     0.014433
   281.714684     0.014566
   281.779247     0.014694
   281.843809     0.015740
   281.908372     0.017351
   281.972935     0.018962
   282.037498     0.021530
   282.102061     0.025906
   282.166623     0.030283
   282.231186     0.033798
   282.295749     0.037294
   282.360312     0.041918
   282.424874     0.046758
   282.489437     0.051837
   282.554000     0.057020
   282.618563     0.066738
   282.683126     0.077218
   282.747688     0.078882
   282.812251     0.099107
   282.876814     0.115750
   282.941377     0.133274
   283.005939     0.157810
   283.070502     0.178444
   283.135065     0.201464
   283.199628     0.226997
   283.264191     0.260981
   283.328753     0.296742
   283.393316     0.335007
   283.457879     0.374795
   283.522442     0.416473
   283.587005     0.460228
   283.651567     0.502366
   283.716130     0.544360
   283.780693     0.590757
   283.845256     0.631519
   283.909818     0.667558
   283.974381     0.709110
   284.038944     0.745667
   284.103507     0.775657
   284.168070     0.800554
   284.232632     0.821757
   284.297195     0.836268
   284.361758     0.845423
   284.426321     0.851692
   284.490883     0.852051
   284.555446     0.847356
   284.620009     0.841005
   284.684572     0.827764
   284.749135     0.809805
   284.813697     0.788691
   284.878260     0.771193
   284.942823     0.751600
   285.007386     0.729287
   285.071948     0.703455
   285.136511     0.677893
   285.201074     0.653566
   285.265637     0.628370
   285.330200     0.604810
   285.394762     0.585317
   285.459325     0.564900
   285.523888     0.542804
   285.588451     0.517414
   285.653013     0.497814
   285.717576     0.480319
   285.782139     0.463267
   285.846702     0.443334
   285.911265     0.420803
   285.975827     0.401455
   286.040390     0.383019
   286.104953     0.365269
   286.169516     0.351632
   286.234078     0.338255
   286.298641     0.325506
   286.363204     0.313312
   286.427767     0.302795
   286.492330     0.288904
   286.556892     0.277889
   286.621455     0.269760
   286.686018     0.261471
   286.750581     0.252715
   286.815144     0.243976
   286.879706     0.235256
   286.944269     0.226559
   287.008832     0.218192
   287.073395     0.209687
   287.137957     0.198960
   287.202520     0.189783
   287.267083     0.182645
   287.331646     0.171764
   287.396209     0.163306
   287.460771     0.157115
   287.525334     0.150146
   287.589897     0.143097
   287.654460     0.136543
   287.719022     0.130420
   287.783585     0.124816
   287.848148     0.120610
   287.912711     0.114103
   287.977274     0.105623
   288.041836     0.100517
   288.106399     0.095417
   288.170962     0.090665
   288.235525     0.085913
   288.300087     0.083614
   288.364650     0.082050
   288.429213     0.081935
   288.493776     0.082124
   288.558339     0.081782
   288.622901     0.081094
   288.687464     0.080236
   288.752027     0.077355
   288.816590     0.074475
   288.881152     0.072448
   288.945715     0.071334
   289.010278     0.070927
   289.074841     0.071732
   289.139404     0.072536
   289.203966     0.069776
   289.268529     0.066211
   289.333092     0.064293
   289.397655     0.064322
   289.462218     0.063349
   289.526780     0.060300
   289.591343     0.056476
   289.655906     0.051487
   289.720469     0.046635
   289.785031     0.045016
   289.849594     0.043397
   289.914157     0.040993
   289.978720     0.038029
   290.043283     0.035102
   290.107845     0.032941
   290.172408     0.030779
   290.236971     0.027758
   290.301534     0.024686
   290.366096     0.022162
   290.430659     0.019811
   290.495222     0.017828
   290.559785     0.015884
   290.624348     0.014119
   290.688910     0.013018
   290.753473     0.011918
   290.818036     0.011973
   290.882599     0.012438
   290.947161     0.011034
   291.011724     0.006142
   291.076287     0.003437
   291.140850     0.005277
   291.205413     0.006891
   291.269975     0.004490
   291.334538     0.002093
   291.399101     0.004531
   291.463664     0.006970
   291.528226     0.005708
   291.592789     0.003649
   291.657352     0.001590
   291.721915     0.001941
   291.786478     0.002624
   291.851040     0.003895
   291.915603     0.005166
   291.980166     0.006108
   292.044729     0.007001
   292.109291     0.005488
   292.173854     0.002538
   292.238417     0.000332
   292.302980     0.000166
   292.367543     0.000000
   292.432105     0.000260
   292.496668     0.000993
   292.561231     0.002121
   292.625794     0.004762
   292.690357     0.006604
   292.754919     0.004929
   292.819482     0.003255
   292.884045     0.003295
   292.948608     0.003705
